id,communique,libelle_poste,libelle_emploi_rome,code_emploi_rome,numero,date_mis_en_ligne,libelle_collectivite,libelle_corps_grade,libelle_corps_grade_2,libelle_domaine,libelle_domaine_2,duree_residence_exigee,date_a_pourvoir,date_a_pourvoir_libelle,direction_libelle,direction_acronyme,service_libelle,lieu_travail,date_creation,date_cloture,presentation,emploi_resp,mission,activites_principales,activites_secondaires,conditions_particulieres,savoir,savoir_faire,comportements,commentaire_republication,contact,contact_telephone,contact_email,contact_secondaire,contact_secondaire_telephone,contact_secondaire_email,collectivite_nom_rh,collectivite_adresse_depot,collectivite_adresse_postale,collectivite_email,collectivitefax,statut,nb_postes_a_pourvoir,a_pourvoir_autre,url_pdf
65773,0,Infirmier(e) à l'UPASS de Bourail,,,26-1321,2026-09-04,Province Sud,infirmier en soins généraux,,Infirmiers,,,,susceptible d'être vacant,Province Sud,PVS,,,2026-09-03 22:08:17+11:00,2026-10-23,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/9287c94082957e2ee1cffeee308f2bfa/download/
65776,0,Chargé(e) du développement du secteur touristique,,,26-1322,2026-09-04,Province Sud,attaché,,,,,,immédiatement,Province Sud,PVS,,,2026-09-03 22:13:44+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/dc8fffa6e648ffe20692370a6d5e5059/download/
65767,0,Responsable des données - Direction Générale,,,26-1315,2026-09-04,Office des postes et télécommunications,cadre d'exploitation,cadre technique,,,,,susceptible d'être vacant,Office des postes et télécommunications,OPT,,,2026-09-03 21:56:19+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/ea6cc937c815da128461f7ea7fcbd7e0/download/
65769,0,Infirmier(e),,,26-1317,2026-09-04,Centre hospitalier du Nord,infirmier en soins généraux,,Infirmiers,,,2026-10-12 11:00:00+11:00,date,Centre hospitalier du Nord,CHN,,,2026-09-03 22:00:09+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/11e965752218dbe3e58545e6ec494cd0/download/
65794,0,Responsable de département d'information médicale (DIM),,,26-1333,2026-09-04,"Centre hospitalier territorial ""Gaston Bourret""",attaché,,,,,,immédiatement,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-09-04 00:47:17+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/e9046be3e7bbabe1cae9e289852ccf96/download/
65790,0,2 Infirmier(e)s puéricultrice en néonatalogie,,,26-1330,2026-09-04,"Centre hospitalier territorial ""Gaston Bourret""",puéricultrice,,Infirmiers,,,2027-01-01 11:00:00+11:00,date,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-09-04 00:39:52+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/d58381d03e8e17cb9f4e9472a560ee7f/download/
65795,0,Ingénieur(e) en données de santé et recherche,,,26-1334,2026-09-04,"Centre hospitalier territorial ""Gaston Bourret""",ingénieur,ingénieur,Informatique,Statistiques,,,immédiatement,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-09-04 00:49:22+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/a5e2ea28673d6c1dacbf1669b9de417d/download/
65801,0,Directeur (trice) adjoint(e),,,26-1339,2026-09-04,Congrès de la Nouvelle-Calédonie,emploi fonctionnel,attaché,,,,,immédiatement,Congrès de la Nouvelle-Calédonie,CNC,,,2026-09-04 01:00:04+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/ad51a6884c3e8ece366781b570b54189/download/
65758,0,2 Chefs de garde,,,26-1308,2026-09-04,,sergent,,Non-officiers,,,,susceptible d'être vacant,,,,,2026-09-03 21:02:42+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/f765fda21bf7b364f42aff4504acf717/download/
65759,0,2 Chefs d'agrès,,,26-1309,2026-09-04,,caporal,,Non-officiers,,,,susceptible d'être vacant,,,,,2026-09-03 21:07:36+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/906ec67ce5f670fa6216f7dbdb6bff6f/download/
65799,0,Chef de section adjoint,,,26-1338,2026-09-04,,technicien,,Equipement,,,,susceptible d'être vacant,,,,,2026-09-04 00:58:56+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/c5a16e01a3c11456b66cd585853c7620/download/
65778,0,Assistant(e) social(e) de secteur - Koumac-Poum,,,26-1324,2026-09-04,Province Nord,assistant socio-éducatif,,,,,,immédiatement,Province Nord,PVN,,,2026-09-03 22:16:58+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/7761bb8854d1bed439351a4ba8a395a1/download/
65779,0,Assistant(e) social(e) de secteur - Ponérihouen,,,26-1325,2026-09-04,Province Nord,assistant socio-éducatif,,,,,,immédiatement,Province Nord,PVN,,,2026-09-03 22:18:30+11:00,2026-10-16,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 25/09/2026 a été reportée.,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/eefa5a298dc4e171a20c451da491c6ff/download/
65757,0,Agent de gardiennage et de surveillance,,,26-1307,2026-09-04,Province Sud,ACDP-Grille rémunération 1-Sans diplôme,,,,,2026-09-01 11:00:00+11:00,date,Province Sud,PVS,,,2026-09-03 20:58:20+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/fdb9adc42b86da891cadae1036a283e1/download/
65771,0,Agent de développement territorial,,,26-1319,2026-09-04,Province Sud,rédacteur,,,,,2027-01-08 11:00:00+11:00,date,Province Sud,PVS,,,2026-09-03 22:03:19+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/7e131f37f8aa7f90994c2b0db8e619e3/download/
65756,0,Agent de gardiennage et de surveillance,,,26-1306,2026-09-04,Province Sud,ACDP-Grille rémunération 1-Sans diplôme,,,,,2027-03-01 11:00:00+11:00,date,Province Sud,PVS,,,2026-09-03 20:56:11+11:00,2026-10-09,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 25/09/2026 a été reportée.,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/0985281c9b5959d33ce115f3876077a9/download/
65755,0,Agent de gardiennage et de surveillance,,,26-1305,2026-09-04,Province Sud,ACDP-Grille rémunération 1-Sans diplôme,,,,,2027-02-23 11:00:00+11:00,date,Province Sud,PVS,,,2026-09-03 20:54:39+11:00,2026-10-09,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 25/09/2026 a été reportée.,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/da31b6e611476b49dce50511dd0260fa/download/
65766,0,Chargé d'accueil,,,26-1314,2026-09-04,,adjoint administratif,,,,,,immédiatement,,,,,2026-09-03 21:53:19+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/1e6baa7dc4204d583130a68020b98196/download/
65772,0,Surveillant animateur périscolaire,,,26-1320,2026-09-04,,ACDP-Grille rémunération 1-Sans diplôme,,,,,2026-10-01 11:00:00+11:00,date,,,,,2026-09-03 22:05:56+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/689770dd8ff075f97e3cc58f417e3dc2/download/
65762,0,Chef de corps du SIVM SUD,,,26-1311,2026-09-04,,major,capitaine,Officiers,Officiers,,2027-04-01 11:00:00+11:00,date,,,,,2026-09-03 21:13:34+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/4e64b889b36ad93b5f93d3a79232ca13/download/
65802,0,Chef de service,,,26-1340,2026-09-04,Agence de développement de la culture kanake,attaché,rédacteur,,,,,immédiatement,Agence de développement de la culture kanake,ADCK,,,2026-09-04 01:02:15+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/dfc1064cb1c40b85e15dbf534408af0c/download/
65780,0,Assistant(e) social(e) de secteur Pouembout-Poya,,,26-1326,2026-09-04,Province Nord,assistant socio-éducatif,,,,,,immédiatement,Province Nord,PVN,,,2026-09-03 22:20:49+11:00,2026-10-16,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 25/09/2026 a été reportée.,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/6e45064dd5af7ba5980ce4e506d91670/download/
65796,0,3 Infirmier(e)s en néonatalogie,,,26-1335,2026-09-04,"Centre hospitalier territorial ""Gaston Bourret""",infirmier en soins généraux,,Infirmiers,,,2026-12-01 11:00:00+11:00,date,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-09-04 00:51:52+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/06e02b2a9240372a0f4c26c6aa6b8123/download/
65789,0,2 Aides-soignant(e)s en unité de soins intensifs cardiologiques et neuro-vasculaires,,,26-1329,2026-09-04,"Centre hospitalier territorial ""Gaston Bourret""",aide-soignant,,Aide-soignant,,,2026-11-01 11:00:00+11:00,date,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-09-04 00:37:08+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/81ea8d8ede2a2033dd1ea35ee8564d67/download/
65791,0,Aide-soignant(e) aux urgences,,,26-1331,2026-09-04,"Centre hospitalier territorial ""Gaston Bourret""",aide-soignant,,Aide-soignant,,,,susceptible d'être vacant,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-09-04 00:42:03+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/50fa4540054e52f2c8ad33c1a2466ba9/download/
65407,0,Chef de service éducatif - UPAD,Educateur chef de service socioéducatif,K1207-2,26-65407/MPRH,2026-09-04,Nouvelle-Calédonie,cadre socio-éducatif,,,,,,immédiatement,Direction de la protection judiciaire de l'enfance et de la jeunesse,DPJEJ,Etablissement de placement éducatif - foyer d'action éducative de Nouville,Nouméa,2026-08-08 01:27:30+11:00,2026-09-25,"La Direction de la Protection Judiciaire de l'Enfance et de la Jeunesse (DPJEJ) a notamment pour mission de prévenir et de lutter contre la délinquance des mineurs. À ce titre, elle met en œuvre les orientations de la Nouvelle-Calédonie en matière de protection judiciaire de l'enfance et de la jeunesse et veille à répondre aux besoins liés à l'instruction et à l'exécution des décisions judiciaires concernant les mineurs qui lui sont confiés.",Responsable socio éducatif,"Sous l'autorité du chef de service, le chef de service éducatif assure l'encadrement, l'animation et la coordination de l'équipe pluridisciplinaire de l'UPAD. Il veille à la mise en œuvre des missions de protection judiciaire de l'enfance et de la jeunesse, dans le respect des décisions judiciaires et des orientations institutionnelles.","À ce titre, il est chargé de :
- Organiser et coordonner l'activité du service, en garantissant la continuité et la qualité de la prise en charge des mineurs confiés ;
- Encadrer, accompagner et soutenir les professionnels dans l'exercice de leurs missions ;
- Veiller à l'élaboration, au suivi et à l'évaluation des projets éducatifs et des modalités d'accompagnement ;
- Assurer le lien avec les magistrats, les services de la direction et les partenaires institutionnels et associatifs ;
- Participer à la réflexion institutionnelle, à l'évolution des pratiques professionnelles et à la mise en œuvre des projets de service ;
- Contribuer à la gestion administrative, organisationnelle et au suivi des moyens alloués au service ;
- Veiller au respect du cadre réglementaire, des procédures, de la déontologie et des obligations liées à la protection judiciaire de l'enfance et de la jeunesse.","Par délégation, le chef de service éducatif représente la direction auprès des différentes instances partenariales ;
En l'absence du chef de service, il assure, par délégation, la continuité du fonctionnement du service ainsi que la continuité de l'accompagnement éducatif et pédagogique des mineurs suivis ;
Il contribue à l'accueil et à l'intégration des nouveaux professionnels en organisant leur accompagnement, notamment par la mise en place de périodes de tuilage, un soutien dans la prise en charge des premières mesures et des temps réguliers d'échange et de suivi.",- Titulaire du permis de conduire B.,"- Être titulaire du CAFERUIS, du CAFDES ou de la validation de la formation de responsable d'unité éducative de la PJJ ;
- Avoir une bonne connaissance de la société néo-calédonienne ;
- Disposer d'une connaissance du réseau partenarial social de la Nouvelle-Calédonie.","Savoir réagir avec pertinence face aux situations d'urgence ;
Animer et encadrer une équipe pédagogique ;
Faire preuve d'autorité et de leadership dans l'exercice des fonctions ;
Maîtriser l'animation de réunions ainsi que la dynamisation et la mobilisation des équipes ;
Disposer de capacités de synthèse et d'une écoute active.","- Faire preuve de sens du travail en équipe éducative et pluridisciplinaire ;
- Respecter les principes de déontologie et de discrétion professionnelle ;
- Contribuer à la dynamisation et à la mobilisation des équipes ;
- Faire preuve de disponibilité dans l'exercice des fonctions.",,"Jeenah Case, directrice adjointe par intérim",23 25 84,jeenah.case@gouv.nc,,,,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/28251f3105b9c4ca7217f0c84a328734/download/
65770,0,Directeur adjoint en charge des affaires financières,,,26-1318,2026-09-04,Centre hospitalier du Nord,emploi fonctionnel,,,,,,immédiatement,Centre hospitalier du Nord,CHN,,,2026-09-03 22:01:37+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/dea850fb03c93d384fd7d389a87bfa22/download/
65788,0,Sage-femmes en gynécologie-obstétrique,,,26-1328,2026-09-04,"Centre hospitalier territorial ""Gaston Bourret""",sage femme,,,,,2027-02-01 11:00:00+11:00,date,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-09-04 00:32:11+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/ca56f1b6b759a5a06b7f664d32905a53/download/
65792,0,Infirmier(e) en chirurgie viscérale,,,26-1332,2026-09-04,"Centre hospitalier territorial ""Gaston Bourret""",infirmier en soins généraux,,Infirmiers,,,2026-10-01 11:00:00+11:00,date,"Centre hospitalier territorial ""Gaston Bourret""",CHT,,,2026-09-04 00:44:50+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,Direction des Ressources Humaines / Cellule recrutement,Direction des Ressources Humaines - Cellule recrutement - Médipôle Koutio,BP J5-98849 - Nouméa cedex,kelly.miloud@cht.nc,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/873d042955eb1363b21a65cac6d51ece/download/
65760,0,Chef d'équipe,,,26-1310,2026-09-04,,sapeur pompier,,Non-officiers,,,,susceptible d'être vacant,,,,,2026-09-03 21:10:05+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,1,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/b233ab5f5020f783963df13619814e42/download/
65797,0,Assistant administratif,,,26-1336,2026-09-04,,adjoint administratif,,,,,,immédiatement,,,,,2026-09-04 00:54:42+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/55e6b6eff06a1b9b2741d31041398ee1/download/
65798,0,"Chef de service administratif, communication, réclamations",,,26-1337,2026-09-04,,attaché,rédacteur,,,,,immédiatement,,,,,2026-09-04 00:56:34+11:00,2026-10-09,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 25/09/2026 a été reportée,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/7f4ffdcc9e200147849e95768a8237b5/download/
65781,0,Chef(fe) de bureau,,,26-1327,2026-09-04,Autorité de la concurrence de Nouvelle-Calédonie,attaché,,,,,2026-11-01 11:00:00+11:00,date,Autorité de la concurrence de Nouvelle-Calédonie,,,,2026-09-03 22:22:36+11:00,2026-09-25,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/9ec840ed5bd9b3ee01128f7008b93ff2/download/
65777,0,Infirmier(e) en pratique avancée - Houaïlou,,,26-1323,2026-09-04,Province Nord,infirmier en soins généraux,,Infirmiers,,,,immédiatement,Province Nord,PVN,,,2026-09-03 22:15:23+11:00,2026-10-02,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 25/09/2026 a été reportée.,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/5338885bf2b1d538dd26ee2fc47f26f7/download/
65193,1,Médecin,"Médecin (Inspecteur de Santé Publique -MISP-, inspecteur de la santé, conseil)",K1402-1,26-65193/MPRH,2026-08-31,Nouvelle-Calédonie,médecin de santé publique,,,,,2026-03-30 11:00:00+11:00,vacant à partir du,Direction des affaires sanitaires et sociales,DASS,Service de la santé publique,Nouméa,2026-07-27 20:35:37+11:00,2026-10-09,,Médecin conseil,"La direction des affaires sanitaires et sociales de la Nouvelle-Calédonie est une des directions techniques du gouvernement de la Nouvelle-Calédonie.
Elle est responsable de la mise en œuvre de la politique de la Nouvelle-Calédonie en matière de santé publique et de protection sociale. 

Elle comprend un service administration et support et quatre services métiers.

Le service de santé publique est chargé de la connaissance et des études relative à la situation sanitaire, de la veille et de la surveillance, et de l'amélioration de la santé des calédoniens (prévention). Les principaux enjeux de la politique de santé reposent sur le concept Une seule santé et sont liés aux déterminants de santé, à la santé relationnelle, à la prévention et aux parcours.","Le médecin de santé publique est en charge des missions nécessitant une bonne polyvalence technique car il est amené à intervenir sur des thèmes de :
- Surveillance sanitaire, animation du réseau sentinelle ;
- Elaboration des programmes de santé publique et de prévention, dont la santé environnementale ;
- Investigation des événements sanitaires et organisation de la réponse sanitaire adaptée ;
- Gestion des alertes sanitaires dont celles liées à l'environnement ;
- Gestion de toute crise sanitaire, rédaction de protocoles sanitaires ;
- Élaboration et pilotage de plans d'urgence ;
- Mise en place du RGPD ;
- Assurer des astreintes de santé publique dans le cadre de la veille sanitaire.

Le médecin de santé publique est aussi amené à :
- Participer aux consultations du centre santé voyage ;
- Assurer des astreintes de santé publique dans le cadre de la veille sanitaire.",,,"Savoir :
- Doctorat en médecine ;
- Connaissance en santé publique ;
- Contexte de l'exercice médical et des bonnes pratiques ;
- Connaissance en épidémiologie appréciée ;
- Connaissance du système de santé et du système de protection sociale calédonien.","Savoir-Faire :
- Maitrise des logiciels bureautique ;
- Expérience professionnelle sur un poste en Nouvelle-Calédonie, au contact des populations du territoire appréciée ;
- Discerner les enjeux spécifiques, anticiper et prendre des initiatives dans des domaines sensibles et dans l'urgence ;
- Conduire un projet ;
- Animer des réunions ;
- Travailler en réseau et en équipe .","Comportements professionnels :
- Disponibilité et mobilité sur le territoire ;
- Esprit d'analyse et de synthèse ;
- Qualités relationnelles ;
- Rigueur ;
- Éthique et déontologie ;
- Esprit d'initiative ;
- Ouverture d'esprit ;
- Appétence pour le travail en équipe.",Modification de la date de clôture initialement prévue le 18/09/2026,MESTRE Marie-Laure,24 37 00,direction.dass@gouv.nc,BAROUSSE Chantal,24 37 15,chantal.barousse@gouv.nc,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,3,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/bd1f0421c2988ea43df81c6df81ff87f/download/
65658,0,Secrétaire-comptable,,,26-1280,2026-08-28,Ville du Mont-Dore,rédacteur,,,,,,immédiatement,Ville du Mont-Dore,,,,2026-08-26 01:11:45+11:00,2026-10-02,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 18/09/2026 a été reportée.,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/d848e4c8d8fdb24a45aa7a396ba45e6a/download/
65332,0,Contrôleur enquêtes et poursuites,"Agent de recouvrement du Trésor, Chargé de recouvrement des recettes de l'Etat",K1501-3,26-65332/MPRH,2026-08-28,Nouvelle-Calédonie,rédacteur,,,,,,immédiatement,Direction des services fiscaux,DSF,Service de la recette,Nouméa,2026-08-04 19:29:15+11:00,2026-10-09,"La direction des services fiscaux, composée de treize services, est chargée d'asseoir, de contrôler et de recouvrer la plupart des impôts en vigueur en Nouvelle-Calédonie. Elle gère ainsi près de 76 % des recettes fiscales de la Nouvelle-Calédonie. Elle assure également une mission foncière, au travers de la gestion du domaine public et privé de la Nouvelle-Calédonie et de la publicité foncière, cette dernière ayant en charge notamment la taxe hypothécaire. Outre ces missions d'exécution, elle est chargée, dans le cadre de la politique poursuivie par le gouvernement de la Nouvelle-Calédonie, de l'élaboration de la législation fiscale ainsi que des mesures d'application.

Le service de la recette a pour mission principale l'encaissement et le recouvrement des différents impôts, droits, redevances et taxes relevant de la responsabilité du receveur des services fiscaux. Il comprend une cellule enregistrement et 5 sections, une section guichet-comptabilité, trois sections dédiées au recouvrement et une section enquêtes et poursuites où est affecté le poste à pourvoir.","Chargé du recouvrement des impôts, droits et taxes","Le contrôleur Enquêtes et Poursuites met en œuvre les procédures de recouvrement des créances correspondant aux impôts, droits ou taxes relevant de la responsabilité du receveur des services fiscaux.
Il assure le contrôle et le suivi des dossiers difficiles et sensibles susceptibles de constituer des affaires portées devant les juridictions de NC (TPI - TMC et Cour d'Appel).
Il élabore les dossiers inscrits en procédures collectives et contribue à la défense des intérêts de la collectivité dans le cadre de ces mêmes affaires contentieuses.","Gestion des dossiers en recouvrement difficile :
- Suivi des procédures
- Suivi des dossiers à difficulté
- Enquêtes et poursuites sur le terrain

Gestion des procédures collectives :
- Contrôle des dossiers
- Rédaction des requêtes introductives
- Suivi de la procédure auprès des tribunaux

Gestion des dossiers placés en admission en non valeur :
- Contrôle de la prescription
- Relance des actions en recouvrement",- Appui aux différentes sections du service lors des échéances ou de pics d'activités.,,"- Connaissance de l'organisation des services administratifs ;
- Notions générales en matière de fiscalité et de recouvrement ;
- Notions en comptabilité publique ;
- Connaissance des procédures contentieuses ;
- Maîtrise des outils bureautiques.","- Capacités rédactionnelles et de synthèse ;
- Sens de la communication et de la négociation ;
- Appliquer les procédures et anticiper les risques ;
- Maîtriser les délais et anticiper les échéances ;
- S'adapter aux évolutions (réglementation applicable, outils informatiques utilisés et organisation du service) ;
- Acquérir rapidement des connaissances techniques nouvelles.","- Rigueur et vigilance ;
- Méthode et sens de l'organisation ;
- Esprit d'analyse ;
- Qualités relationnelles et communication ;
- Sens de l'écoute ;
- Disponibilité ;
- Sens du travail en équipe et de la solidarité ;
- Discrétion.",,"M. Gil PAIN, chef de service de la recette",25 75 28,gil.pain@gouv.nc,,,,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/8b42111a1119ffc52ea9e2301a273b54/download/
